text,label,hate,explanation,batch,prompt,prompt_safety,prompt_safety_reason,aegis_category,aegis_reason
আসলে তোমরা নাস্তিক রা হলা সর্ব হারা  মরার সময়ই বুঝবি শালারা,Religious,yes,Religious hate speech,18,Not useful as question,unsafe,Hate speech,S8,Religious insult
আল জাজিরা  যারা ই মে গনহত্যা বলে খবর করেছিলো  ভুয়া ভিডিও বানাইছিলো  যারা রাজাকারদের ফাসির খবরে সব সময় লিখেছে ইসলামিক লিডার,Political,no,Media accusation,18,Not useful as question,safe,Opinion,NA,NA
ভারতের উচিৎ পাকিস্তানের পায়ে ধরে ক্ষমা চাওয়া,Geopolitical,no,Geopolitical opinion,18,Not useful as question,safe,Opinion,NA,NA
মেরুদণ্ড হীন জাতিসংঘ বা পৃথিবীর মোড়লরা কোথায়  ভারতে যাদের কে নির্যাতন করা হয় তারা সংখ্যালগু মুসলিম মায়ানমারে যাদের কে নিযার্তন করা হচ্ছে তারা সংখ্যালগুমুসলিম অথচ সারা বিশ্ব আজ তাদের বিবেক কে আলমারিতে তুলে রেখেছে  বিশ্বের কোন দেশ বলেনা ওদের মারিস না ওরা মানুষ ওদের ও মানুষের মত বাচার অধিকার আছে  মায়ানমার ওদের জম্মভূমি ওরা মায়ানমারের নাগরিক ওখানে ভালো ভাবে বেচে থাকা তাদের জম্মগত অধিকার  কিন্তু শুধুমাত্র মুসলিম হওয়ায় আজ মেরুদণ্ডহীন জাতিসংঘ বাংলাদেশে তাদের পাঠিয়ে দিতে মায়ানমার কে সহযোগিতা,Geopolitical,no,Human rights critique,18,Not useful as question,safe,Opinion,NA,NA
হালার রেন্ডিয়া পাকিস্তান থেকে মার খায় আর বাংলাদেশে উদ্বেগ জানায় আসলে মালুদের লজ্জা শরম বলতে কিচ্ছু নাই গরুর মুত খাইতো আর কত,Geopolitical,yes,Dehumanizing national insult,18,Not useful as question,unsafe,Hate speech,S8,Dehumanization
আর এতোদিন যারা ভারতবর্ষে শাসন করছিলেন তারা সবাই ক্ষমতা ও দুরনিতী করে কালো টাকার পাহাড় করেছে আজ এরাই যখন বিপদে পরেছে সত্যর ও কঠিন বাস্তবতারা সামনে তখন এই অমানুষ গুলি বেচে নিয়েছে হত দরিদ্র মানুষদের,Geopolitical,yes,Dehumanizing political accusation,18,Not useful as question,unsafe,Harassment,S6,Dehumanization
আর ভারত টা ছাড়লেই তোরা সব শেষ,Geopolitical,yes,Threatening language,18,Not useful as question,unsafe,Harassment,S6,Threat
কখন জানি হাসিনা বলে এর জন্য জামায়াত শিবির দায়ী,Political,no,Political commentary,18,Not useful as question,safe,Opinion,NA,NA
তোর জন্য চিন বাঁশ রেডি করতাছে সময় মত তোদের পুটকির ভিতর ঢোকিয়ে দিবে শালা মালাউনের বাচ্চারা,Religious,yes,Graphic violent threat,18,Not useful as question,unsafe,Violence,S5,Graphic threat
হায় রে এই জংগী নেত্রী খালেদা তার শাসন আমলে আওয়ামী লীগের এই নিরপেক্ষর সরকার গঠনের দাবি করলে তাইনে বলেছিল এই দেশে পাগল ও শিশু ছারা কেহই নিরপক্ষ নয় মনে পরলো একটি প্রবাদ পরের জন্য গর্ত করলে সেই গর্তে নিজেকে পরতে হয় আর সবচেয়ে বর কথা হলো বর্তমান বাংলাদেশের জন্য জন নেত্রী যে প্রজ্ঞা ও মেধা খাটিয়ে দেশ কে সকল সুচকে বিশ্ব দরবারে আজ রোল মোডেল হিসাবে দারাতে তাঁর নিরন্তন চেষ্টা অব্যাহত আছে যা সালে এই দেশকে একটি শক্তিশালী দেশ গরতে এই সময় বি এন পি জামাত শিবিরের নির্বাচন হউক আর আদর করে গদিতে বসালে জাত,Political,no,Political narrative,18,Not useful as question,safe,Opinion,NA,NA
ভারত পাকিস্তান পরমানু যুদ্ধ হলে এশিয়া মহাদেশের এক বিরাট অংশ নিয়ে মানুষের কোনো অস্তিত্ব থাকবে না,Geopolitical,no,Speculative warning,18,Not useful as question,safe,Analysis,NA,NA
