sentence,target,type,hate speech,sentence_length
"জারজ শিবির আর বিএনপি ছাগলের দল এরা রাজপথে স্থান না পেয়ে, দেশে মানুষ ও বিদেশী বন্ধুদের কাছে স্থান না পেয়ে, ফেইসবুকে কে নামে বেনামে ফেইক আইডি খুলে গুজব মিথ্যাচার আর গালিবাজি করে.. এরা পাকি বীর্যের কিট পতিতাতলে জন্ম এদের জারজ গুলো কোন দিন আর বাংলাদেশে মাথা উচু করে বাঁচাতে পারবি না,, খুনি ধর্ষন, গোলাম আযম, নিজামী, সাইদী রাজাকারদের চোদনে এতিমের টাকা চোর খালেদার ওরজে জন্ম পতিতালয়ের সন্তান গুলো এখানে হাহাহা রিয়েক্ট্য ও বাজে কমেন্ট করছে..",group,slander,1,75
জারজ সন্তানের খবর আসে মিডিয়ায় কিন্তু ইসলামিক কোন খবর আসে না মিডিয়ায়,ind,slander,1,12
জারজ সাকা ওওর কবরে মুইত্তা আমু সালা জারজ ভাবছে ওওরে কেও ফাসি দিতে পারবে না,male,slander,1,15
জারজ স্যর আমি আসি কমেন্ট পরতে জানতে ইচ্ছে করে বমি কি স্যর।,male,slander,1,12
জারজের বাচ্ছারা অনেকদিন পর খাবার পেয়েছে।তাই কমেন্টবক্সে হুমড়ি খেয়ে পড়ছে।তাই কেউ বিভ্রান্ত হবেন না।,group,slander,1,14
জারসি পরা হিরোইন খোর শালা চিপায় নয়া মানিব্যাগ রাইখা দেয়নাই তো,ind,slander,1,11
জারা ভন্ড বলবে হাফিজুর রহমান কে তারা সেই কুত্তা বাগির মুরিদ,ind,slander,1,11
জারা সেফাতের কথা ইউটুবে বলে বা মিডিয়া সিয়ার করে তারাই বড় কুকুরের বাচ্চা,group,slander,1,13
জারা হামলা করছে তাদের কে জানোয়ার চোদা খায় জন্ম হয়ছে,group,slander,1,10
জারে হালারফুত পাপনতুই বেশি দিন এই জাইগায় তাকতে পারবি নালাখ লাখ মানুষের অভিসাপ দেয়া আছে তর উপর।।সালা ফহিন্নির ফুত।।।,male,slander,1,19
জার্সি পইরা যেইডা দইরা আছে শালার পুত কি পাট নিছে খানকির পুতের পাট দেইখা বাছিনা দেইখাই মনে হইছে হালা গাযা খাইয়ে আসলো,ind,slander,1,22
