text,vulgar,hate,religious,threat,troll,Insult
যদি বাংলা দেশকে স্বাধীন এবং সানতিতে রাখতে চাও তাহলে তোমাদের যে বর্তমান প্রধান মন্ত্রী আছেন ওর সিংহাসন থেকে নামিয়ে দাও,0,0,0,0,0,0
"সাত দিন আগে এক কথা বলেন, আর সাত দিন পরে আরেক কথা বলেন ।",0,0,0,0,0,1
"মসজিদে সাদা পোষাকের পুলিশ থাকবে, ওয়াজ মাহফিল রেকর্ড করা হবে",0,0,1,0,0,0
মোল্লাদের একটাই দোষ সারাদিনরাত শুধু আল্লাহ আল্লাহ আল্লাহ এই কারণে এদেরকে মরতে হবে কোন আল্লাহ পাল্লা বাঁচাতে পারবে না,0,0,1,0,0,0
হায় হায় সবাই দেখো ন্যাকা মোহর নিজেই মেকআপ লাগিয়ে ঘুমিয়ে ঘুমিয়ে প্লেন চালানোর স্বপ্ন দেখছে আবার পুলিশ হওয়ার স্বপ্ন দেখছে,0,0,0,0,1,0
ধর্মনিরপেক্ষতার লেবাস লাগিয়ে ভারত ৬ ই ডিসেম্বর বাবরী মসজিদ শহীদ করে,0,1,1,0,0,0
দিন দিন আটার বস্তা হয়ে যাচ্ছে।নায়িকা হিসাবে আর মানাচ্ছে না,0,0,0,0,0,1
"ভোদাটা  ছবি তুলেন না কেন,ওরে লেংটা করে ভোদাটা ভিডিও করেন ভাই",1,0,0,0,0,1
ছাএ শিবিরের সময় উপযোগী একটি উদোগ। বিরোধিতার জন্য রিরোধিতা না করে সকলে একত্রে এই কমসূচি তে অংশগ্রহন করা দরকার। বারমার মুসলমানরা আওয়ামিলীগ বিএনপি বা জামাতের না। তারা পৃথিবী সকল মুসলমানদের ভাই বোন।,0,1,0,0,0,0
এক কথায় অসাধারণ অসাধারণ জার কোন তুলনাই হয় না ভালোবাসা অবিরাম ভালবাসার কোন মৃত্যু হয় না যাকে ভালবাসি তাকে না পেলে কত যে বেদনা সেই বোঝে,0,0,0,0,0,0
কমেন্ট ভালো মানে নাটক ভালো শুরু করলাম দেখা সবার ইতিবাচক কমেন্ট,0,0,0,0,0,0
যাস্ট ওয়াও এমন নাটক আরো বেশি বেশি দেখতে চাই কারণ জীবন তো একটাই,0,0,0,0,0,0
"তারা বলছে, আশেপাশে তাৎক্ষণিক কোনও ট্রিটমেন্ট না পেলে, এটা লাগিয়ে দিলে ক্ষতের ক্ষতিটা হয়তো ওতটা বাড়বে না",0,0,0,0,0,0
অসাধারন নাটকআমি শিহরিত মিজানুর রহমান আরিয়ান পরিচালিত প্রত্যেকটা নাটকই জোশঅপেক্ষায় রইলাম পরবর্তী নাটকের জন্য,0,0,0,0,0,0
দেখেন ভাই ইনু একটা কুকুরের মতও ওকে গালি দিলে কিচু হবেনা কারন সে মালিকের কথা মতও কাজ করে তা নাহলে মুজিবের খুনি হিসাবে শালার ফাসি হয়ে যাবে।,0,0,0,0,0,1
একটা অফার আছে যে সুপুরুষ পরির জন্য বড় করে একটা সার্টিফিকেট দিবে সে সু পুরুষটি পরির সাথে একরাত একদিন সাথে থাকার সুযোগ পাবে অফার সীমিত,0,0,0,0,1,0
"কক্সবাজারের মতো এতো নামকরা একটা জায়গাটারে পুরা হোগা মাইরা দিসে, হালা চুদমারানির ভাতিজা মরে না কেন",1,0,0,0,0,1
তাবিজ্জারটা আর ভাল্লাগতেছেনা বচ আরি ফের তাই এখন দেওয়ানবাগীরে দিয়ে হোগা মারা শুরু করছে।হ্লা বাঁঈনচোদ।,1,0,0,0,0,1
আচ্ছা বাংলাদেল কী সেমী ফাইনালে গিয়েছে ? আজ ভারতের একজনের সাথে চেট করলাম তারা আমাদের টাইগারকে কুকুরের সাথে তুলনা করেছে । সালারে খুব দিয়েছি,0,0,0,0,1,0
